week,avg_passing_yards,avg_sacks_suffered,avg_passing_air_yards,avg_passing_epa,avg_passing_cpoe,avg_rushing_yards,avg_rushing_epa,avg_receiving_fumbles,avg_receiving_fumbles_lost,avg_def_tackles_solo,avg_def_tackles_with_assist,avg_def_tackle_assists,avg_def_tackles_for_loss,avg_def_fumbles_forced,avg_def_qb_hits,avg_def_interceptions,avg_def_interception_yards,avg_misc_yards,avg_fumble_recovery_opp,avg_penalties,avg_punt_returns,avg_punt_return_yards,avg_kickoff_returns,avg_fg_made,avg_fg_blocked,pst_passing_yards,pst_passing_tds,pst_passing_interceptions,pst_sacks_suffered,pst_sack_fumbles,pst_passing_air_yards,pst_passing_epa,pst_passing_cpoe,pst_passing_2pt_conversions,pst_rushing_yards,pst_rushing_tds,pst_rushing_fumbles,pst_rushing_fumbles_lost,pst_rushing_epa,pst_rushing_2pt_conversions,pst_receiving_fumbles,pst_special_teams_tds,pst_def_tackles_solo,pst_def_tackles_with_assist,pst_def_tackle_assists,pst_def_tackles_for_loss,pst_def_fumbles_forced,pst_def_sacks,pst_def_qb_hits,pst_def_interceptions,pst_def_interception_yards,pst_def_pass_defended,pst_def_tds,pst_def_safeties,pst_misc_yards,pst_fumble_recovery_own,pst_fumble_recovery_opp,pst_fumble_recovery_tds,pst_penalties,pst_timeouts,pst_punt_returns,pst_punt_return_yards,pst_kickoff_returns,pst_fg_made,pst_fg_missed,pst_fg_blocked,pst_fg_long,pst_fg_made_0_19,pst_fg_made_20_29,pst_fg_made_30_39,pst_fg_made_40_49,pst_fg_missed_30_39,pst_pat_made,pst_pat_missed,pst_pat_blocked,pst_gwfg_made,score_diff
7.0,71.33333333333337,-4.333333333333333,-28.66666666666663,9.384732588911168,1.9529512189522655,75.33333333333334,3.6920310842009103,0.0,-0.3333333333333333,-8.333333333333329,-5.666666666666666,1.0,-0.333333333333333,-0.3333333333333333,2.666666666666667,1.0,41.33333333333333,0.0,0.0,3.666666666666667,2.0,35.333333333333336,0.6666666666666666,0.0,0.0,1157.0,14.0,-6.0,-17.0,3.0,405.0,153.5285223751983,0.6389924873569109,0.0,-238.0,-8.0,1.0,-1.0,-2.3308519338184013,0.0,0.0,1.0,-55.0,151.0,-15.0,10.0,2.0,1.0,-5.0,6.0,148.0,5.0,2.0,0.0,0.0,10.0,0.0,1.0,23.0,0.0,-8.0,-46.0,-3.0,-15.0,1.0,2.0,-2.0,0.0,1.0,-1.0,-14.0,2.0,6.0,3.0,0.0,0.0,1
7.0,221.6666666666667,0.3333333333333335,272.16666666666674,-18.86548805480537,-6.920024092193969,135.0,-7.350601003792351,0.0,0.0,33.83333333333333,3.0,42.0,5.166666666666666,-0.6666666666666669,3.166666666666666,2.6666666666666665,19.333333333333332,0.0,-0.1666666666666667,9.333333333333332,3.3333333333333335,72.0,2.3333333333333335,1.6666666666666663,0.0,3114.0,19.0,31.0,19.0,-3.0,5207.0,-131.6041973156268,-1.236317295229655,-2.0,1555.0,-2.0,4.0,3.0,-29.616581659464305,2.0,18.0,-2.0,585.0,70.0,306.0,60.0,2.0,25.0,83.0,-1.0,-55.0,35.0,-1.0,4.0,80.0,17.0,-1.0,2.0,170.0,51.0,37.0,25.0,48.0,12.0,-1.0,0.0,50.0,-2.0,8.0,6.0,5.0,0.0,12.0,5.0,0.0,-1.0,-11
7.0,103.66666666666669,1.0,-21.33333333333337,1.63442706578989,12.518268262726163,-45.99999999999997,-1.0391274880437953,-0.3333333333333333,-0.3333333333333333,-11.666666666666664,1.3333333333333337,3.333333333333332,0.666666666666667,-0.6666666666666667,0.0,-1.3333333333333337,-61.666666666666664,0.0,0.0,0.0,-0.3333333333333332,-12.0,-2.333333333333333,-1.0,0.0,428.0,6.0,-4.0,-20.0,-6.0,65.0,81.2638037528579,2.56000499327949,1.0,255.0,2.0,-2.0,0.0,-19.929716678335495,0.0,1.0,0.0,-71.0,-13.0,7.0,8.0,-1.0,8.0,-9.0,3.0,49.0,9.0,1.0,1.0,40.0,-10.0,-4.0,0.0,-19.0,-12.0,1.0,201.0,-9.0,7.0,1.0,0.0,-4.0,-1.0,2.0,8.0,-6.0,2.0,5.0,3.0,2.0,0.0,20
7.0,301.66666666666663,-0.1666666666666667,286.83333333333337,-2.1886696066624225,-3.2445061881165578,145.16666666666669,5.660442587691319,-0.5,-0.5,25.0,-4.5,37.5,-0.1666666666666665,-0.3333333333333334,4.5,0.8333333333333335,4.5,0.0,0.8333333333333333,3.666666666666666,2.666666666666667,33.833333333333336,0.3333333333333332,3.666666666666667,0.0,6153.0,51.0,4.0,31.0,6.0,7225.0,339.3447155105896,10.41367958187392,4.0,1990.0,19.0,-2.0,0.0,-3.670978670859199,-1.0,3.0,0.0,598.0,182.0,222.0,52.0,4.0,40.0,85.0,16.0,-25.0,65.0,-2.0,3.0,-73.0,1.0,-4.0,-1.0,75.0,55.0,32.0,189.0,10.0,58.0,1.0,-1.0,69.0,-1.0,27.0,16.0,10.0,0.0,64.0,3.0,-1.0,-1.0,7
7.0,290.3333333333333,1.6666666666666667,18.66666666666669,28.623847391805512,10.618469649236856,156.33333333333331,5.43267464240784,1.6666666666666667,0.6666666666666667,35.0,8.666666666666666,16.0,3.333333333333333,2.0,0.666666666666667,0.3333333333333333,71.66666666666666,0.0,2.666666666666667,2.0,0.6666666666666665,-22.666666666666664,2.666666666666667,2.6666666666666665,-0.3333333333333333,5433.0,26.0,3.0,13.0,1.0,2992.0,257.0183425187687,10.5667054146184,-1.0,2284.0,32.0,5.0,3.0,45.37854602178386,2.0,6.0,2.0,620.0,15.0,293.0,64.0,18.0,43.0,62.0,18.0,-1.0,121.0,1.0,0.0,78.0,5.0,-2.0,-1.0,119.0,74.0,36.0,114.0,38.0,28.0,8.0,-1.0,49.0,0.0,13.0,-3.0,15.0,2.0,55.0,2.0,4.0,2.0,1
7.0,252.99999999999991,1.9999999999999996,221.99999999999991,-10.31223974390346,-8.718596497226983,100.0,2.2445637930550526,0.3333333333333333,0.6666666666666666,35.99999999999999,16.666666666666668,31.333333333333336,4.666666666666666,1.0,2.333333333333334,0.0,21.0,0.3333333333333333,0.0,5.333333333333333,2.666666666666667,4.333333333333333,2.9999999999999996,2.0,0.0,3214.0,19.0,16.0,46.0,25.0,4012.0,-227.8409953742379,-10.73586819382608,0.0,1251.0,0.0,1.0,-2.0,-65.368861137647,2.0,1.0,0.0,537.0,379.0,331.0,37.0,12.0,15.0,47.0,18.0,214.0,81.0,4.0,2.0,0.0,15.0,4.0,-3.0,80.0,45.0,27.0,95.0,23.0,2.0,7.0,2.0,47.0,-1.0,10.0,-4.0,-1.0,3.0,5.0,2.0,4.0,2.0,-3
7.0,111.33333333333331,1.0,271.66666666666674,1.3583254559260869,-18.052381762018964,200.66666666666663,-0.9650205254332485,0.6666666666666666,0.6666666666666666,61.666666666666664,-1.0000000000000002,7.000000000000002,3.333333333333333,2.3333333333333335,5.333333333333333,3.0,123.33333333333331,0.0,1.0,5.666666666666667,2.333333333333333,40.0,5.0,4.666666666666666,0.0,3073.0,13.0,16.0,67.0,13.0,3876.0,-101.2429268463092,-1.35011506413868,-1.0,1447.0,11.0,8.0,3.0,-25.676254229467403,1.0,2.0,0.0,747.0,49.0,275.0,61.0,10.0,20.0,104.0,8.0,102.0,53.0,-1.0,-1.0,-40.0,22.0,13.0,0.0,138.0,76.0,37.0,-30.0,43.0,18.0,3.0,1.0,61.0,2.0,4.0,-4.0,18.0,-2.0,24.0,-3.0,-2.0,1.0,-20
7.0,368.66666666666663,4.333333333333333,301.16666666666663,11.468861931637548,10.158026105916369,104.5,-3.17215131532141,0.8333333333333333,-0.5,40.83333333333333,10.833333333333334,10.5,6.833333333333334,0.1666666666666666,16.0,0.3333333333333332,22.333333333333332,0.0,0.1666666666666666,7.333333333333334,3.666666666666667,60.333333333333336,3.0,2.166666666666667,0.0,4615.0,54.0,2.0,37.0,11.0,6310.0,151.2269636602332,3.650501445733314,8.0,2128.0,3.0,12.0,5.0,-17.189741143249606,3.0,1.0,-2.0,667.0,68.0,132.0,91.0,13.0,26.0,121.0,28.0,478.0,128.0,2.0,0.0,16.0,15.0,11.0,9.0,149.0,52.0,18.0,200.0,2.0,29.0,9.0,0.0,74.0,0.0,2.0,-1.0,16.0,6.0,46.0,6.0,-1.0,1.0,-4
7.0,265.66666666666663,2.3333333333333335,161.00000000000006,-9.010589743313457,-7.388730247622245,89.66666666666669,-9.463523354990633,0.3333333333333333,0.6666666666666666,38.33333333333333,6.666666666666667,6.666666666666668,3.6666666666666665,0.0,4.333333333333334,0.3333333333333333,21.333333333333332,0.0,-0.3333333333333333,3.666666666666667,2.666666666666667,-9.333333333333334,4.0,1.3333333333333337,0.0,4447.0,2.0,23.0,58.0,0.0,5578.0,-103.304098336989,-4.71340858555159,0.0,1371.0,13.0,6.0,1.0,-21.7992464188675,0.0,0.0,-3.0,739.0,104.0,240.0,60.0,17.0,12.0,101.0,2.0,-31.0,20.0,-1.0,-2.0,-43.0,0.0,10.0,0.0,139.0,81.0,23.0,150.0,22.0,38.0,-1.0,2.0,48.0,-1.0,4.0,11.0,22.0,-2.0,8.0,-1.0,2.0,4.0,-29
7.0,374.3333333333333,2.0,405.6666666666667,19.895311640689116,19.803677843607943,40.0,-2.4587839799824533,-0.3333333333333333,0.0,48.666666666666664,-2.6666666666666665,-10.0,8.333333333333334,0.3333333333333333,1.333333333333333,-1.3333333333333333,-18.0,0.0,-0.3333333333333333,7.0,0.0,-11.0,0.6666666666666665,0.0,0.0,5677.0,37.0,0.0,30.0,9.0,7156.0,256.5476319664324,11.80933538729701,2.0,1186.0,5.0,9.0,4.0,-83.33068627075673,1.0,6.0,0.0,712.0,135.0,147.0,23.0,22.0,10.0,80.0,19.0,339.0,39.0,1.0,0.0,0.0,18.0,20.0,6.0,98.0,62.0,2.0,163.0,5.0,35.0,13.0,0.0,46.0,0.0,9.0,14.0,8.0,0.0,31.0,5.0,0.0,2.0,3
7.0,125.33333333333326,9.666666666666666,284.33333333333326,-11.12908655045235,-0.8248561342396457,-0.3333333333333428,-8.017324655229457,0.3333333333333333,0.6666666666666666,53.99999999999999,13.0,17.666666666666668,4.666666666666666,1.3333333333333337,2.333333333333333,-0.3333333333333333,-38.99999999999999,0.0,0.3333333333333333,0.6666666666666661,-0.333333333333333,-19.66666666666667,0.0,2.0,0.0,2237.0,0.0,23.0,52.0,-1.0,3970.0,-200.1963576123136,-0.1259198306584419,0.0,2071.0,26.0,3.0,3.0,-33.7239194580513,0.0,3.0,-1.0,726.0,-123.0,319.0,54.0,9.0,41.0,96.0,6.0,6.0,69.0,-2.0,0.0,0.0,-9.0,9.0,0.0,62.0,59.0,44.0,351.0,31.0,50.0,5.0,-1.0,54.0,0.0,9.0,8.0,30.0,-2.0,25.0,-2.0,1.0,1.0,-1
7.0,222.66666666666663,3.3333333333333335,373.0,-20.2762687540194,-5.955835933572313,8.666666666666657,4.647099922248493,0.0,0.0,40.666666666666664,2.333333333333333,17.666666666666668,-0.333333333333333,4.333333333333334,-3.0,0.3333333333333333,-14.333333333333332,0.0,2.3333333333333335,7.0,-0.3333333333333332,-0.3333333333333339,3.666666666666667,1.3333333333333337,0.0,4860.0,32.0,13.0,50.0,8.0,4363.0,69.34667216400669,2.159588671111723,0.0,726.0,2.0,19.0,5.0,-154.1966878788971,0.0,7.0,-1.0,604.0,133.0,387.0,33.0,4.0,44.0,119.0,22.0,290.0,116.0,3.0,0.0,-86.0,22.0,4.0,0.0,87.0,52.0,27.0,81.0,43.0,26.0,-1.0,2.0,54.0,1.0,19.0,4.0,3.0,-2.0,36.0,3.0,0.0,0.0,3
8.0,-53.33333333333326,-0.6666666666666665,35.333333333333314,-11.762339486827688,-6.217853571863105,-81.0,-3.364050128487309,-0.3333333333333333,-0.3333333333333333,6.666666666666664,3.0,10.999999999999998,0.3333333333333339,1.3333333333333333,1.333333333333333,1.3333333333333333,10.0,0.0,1.3333333333333333,1.333333333333334,0.3333333333333332,8.333333333333334,0.0,-0.6666666666666666,0.0,-256.0,6.0,3.0,9.0,3.0,991.0,-66.45440363928189,-1.22078597120451,1.0,-276.0,-9.0,2.0,1.0,-59.9817035349075,0.0,1.0,0.0,35.0,-51.0,-39.0,18.0,0.0,7.0,-4.0,5.0,73.0,16.0,0.0,0.0,0.0,6.0,-4.0,1.0,-13.0,-11.0,7.0,-16.0,-2.0,-7.0,5.0,1.0,5.0,1.0,0.0,-1.0,-7.0,4.0,-5.0,0.0,1.0,-1.0,3
8.0,13.0,-0.3333333333333332,79.33333333333337,-2.3991511158734697,-5.273873501515033,-1.3333333333333712,-0.5264103190468954,0.0,0.0,1.0,-2.3333333333333335,-0.9999999999999982,2.333333333333333,-0.3333333333333333,3.0,-0.3333333333333333,-6.0,0.0,-0.3333333333333333,0.6666666666666661,2.0,35.666666666666664,-0.3333333333333335,-0.3333333333333335,0.3333333333333333,-84.0,-2.0,-3.0,-8.0,0.0,-406.0,-32.5044202249673,1.76536501620726,1.0,-246.0,-1.0,-5.0,-2.0,5.551377536177995,-1.0,3.0,0.0,135.0,-5.0,-107.0,21.0,1.0,-9.0,-5.0,12.0,307.0,27.0,3.0,0.0,0.0,0.0,1.0,2.0,8.0,4.0,-8.0,4.0,0.0,5.0,1.0,1.0,9.0,0.0,-1.0,0.0,1.0,0.0,5.0,-2.0,-1.0,-1.0,-15
8.0,-185.33333333333331,0.6666666666666667,-86.0,-23.940701801227327,-14.936541840705637,0.3333333333333144,-2.1725504464067664,0.3333333333333333,0.3333333333333333,-4.0,5.666666666666667,-7.000000000000002,4.333333333333333,1.6666666666666667,1.333333333333333,-1.0,-18.666666666666668,-9.666666666666666,0.6666666666666667,3.0,0.0,-2.333333333333334,0.3333333333333335,-0.6666666666666667,0.0,-1533.0,-16.0,2.0,12.0,-3.0,-1208.0,-167.142021910836,-4.03404055278192,-2.0,128.0,-4.0,4.0,0.0,-15.309502266554396,0.0,1.0,-1.0,-8.0,14.0,120.0,8.0,7.0,-15.0,-22.0,6.0,161.0,15.0,1.0,-2.0,0.0,3.0,2.0,2.0,3.0,11.0,-8.0,-50.0,4.0,-8.0,1.0,0.0,-6.0,0.0,-10.0,0.0,-1.0,0.0,-16.0,-2.0,0.0,1.0,-19
8.0,247.33333333333331,1.6666666666666663,220.99999999999991,7.080291269356956,6.929604942905943,108.00000000000006,1.120885401013464,0.3333333333333333,0.3333333333333333,41.0,7.333333333333334,17.33333333333333,3.333333333333334,1.3333333333333337,1.333333333333333,1.0,12.0,0.0,1.0,5.000000000000001,-0.6666666666666667,-32.33333333333333,2.0,2.0,-0.3333333333333333,3403.0,24.0,19.0,43.0,3.0,4654.0,21.2833967720999,-4.7347222966768,-1.0,2348.0,16.0,15.0,7.0,-43.41676425451819,2.0,-2.0,2.0,456.0,27.0,429.0,48.0,14.0,59.0,110.0,-2.0,-229.0,29.0,-3.0,0.0,0.0,13.0,10.0,-1.0,75.0,60.0,48.0,314.0,34.0,24.0,0.0,-1.0,39.0,0.0,9.0,11.0,9.0,0.0,29.0,4.0,2.0,2.0,15
8.0,96.5,0.0,154.0,7.1092324909269795,9.987987637620495,-18.0,3.6082067004872536,0.1666666666666666,0.1666666666666666,-0.1666666666666643,4.333333333333333,5.333333333333334,-4.0,0.5,-2.833333333333333,0.1666666666666667,-41.666666666666664,0.0,1.1666666666666667,-0.833333333333333,-1.3333333333333337,-17.333333333333332,-1.1666666666666663,-2.8333333333333335,0.0,-416.0,-6.0,0.0,-8.0,-1.0,-454.0,-41.6278711704163,-4.28808581485613,0.0,86.0,0.0,4.0,1.0,10.002267513457696,0.0,-2.0,2.0,50.0,-16.0,-54.0,3.0,5.0,14.0,6.0,-3.0,102.0,7.0,2.0,1.0,73.0,1.0,5.0,1.0,-4.0,-15.0,-6.0,166.0,12.0,-9.0,1.0,0.0,-2.0,0.0,-1.0,-2.0,-6.0,0.0,-3.0,1.0,1.0,0.0,14
8.0,-158.66666666666663,-0.6666666666666665,-190.5,-4.666984900355732,-7.434268698860425,-40.83333333333333,-5.495945440456341,-0.5,-0.5,-8.5,-5.5,17.833333333333332,-3.6666666666666665,-0.8333333333333334,-0.5,1.0,14.333333333333334,0.0,-0.1666666666666666,0.666666666666667,-2.0,-9.166666666666666,0.5,-0.5,0.3333333333333333,-1221.0,-1.0,-2.0,0.0,-5.0,-2003.0,-90.4236692585202,-5.20202203444004,-1.0,-84.0,-2.0,-3.0,0.0,-12.9054004880811,-1.0,1.0,0.0,21.0,-65.0,107.0,24.0,-14.0,19.0,21.0,-2.0,121.0,17.0,2.0,0.0,0.0,-5.0,-11.0,-3.0,6.0,-6.0,27.0,217.0,14.0,-7.0,-8.0,1.0,1.0,0.0,-1.0,-2.0,-2.0,-1.0,4.0,-1.0,0.0,-1.0,3
8.0,-44.5,5.0,65.16666666666669,-24.564189203589557,-6.19366262938045,-10.166666666666686,-5.935962971784214,-0.1666666666666666,0.0,11.0,-1.6666666666666667,-2.333333333333334,-1.8333333333333337,0.8333333333333333,-1.666666666666667,1.3333333333333333,5.666666666666667,0.0,0.5,2.0,2.0,29.0,0.8333333333333335,0.3333333333333332,0.0,-1005.0,-14.0,13.0,26.0,5.0,-55.0,-230.71852820276712,-9.105553430294153,-2.0,47.0,-1.0,1.0,0.0,33.62306517812914,1.0,0.0,-2.0,89.0,-36.0,102.0,2.0,2.0,-22.0,-26.0,-9.0,-87.0,-7.0,1.0,-1.0,-24.0,3.0,0.0,0.0,9.0,15.0,8.0,14.0,2.0,-20.0,3.0,-1.0,1.0,0.0,-5.0,-8.0,-5.0,1.0,-12.0,0.0,-1.0,-4.0,-15
8.0,-45.0,1.6666666666666663,-43.666666666666686,-13.03727056072112,1.2037458088231916,-45.00000000000003,-3.078974958276774,0.0,0.0,-1.6666666666666643,1.6666666666666667,1.666666666666668,1.3333333333333337,0.0,1.0,0.0,-8.0,0.0,0.3333333333333333,-2.333333333333333,-0.3333333333333335,0.333333333333333,-0.6666666666666667,-1.3333333333333333,0.0,-658.0,-7.0,14.0,15.0,7.0,551.0,-179.5917534540891,-7.0725177293991095,2.0,-51.0,-4.0,2.0,1.0,-27.55913834377256,0.0,1.0,-1.0,-33.0,-10.0,16.0,4.0,-4.0,2.0,7.0,-6.0,36.0,-24.0,2.0,0.0,0.0,1.0,-3.0,-1.0,-5.0,2.0,6.0,131.0,-13.0,-17.0,2.0,2.0,0.0,0.0,-2.0,-8.0,-6.0,0.0,-13.0,0.0,0.0,-1.0,-7
8.0,-10.0,0.5,-45.0,0.4805288001401937,-8.82989029252788,-1.5,-0.7679972604051799,0.5,0.0,-5.0,1.5,0.5,1.0,-1.0,0.0,-1.0,-13.0,0.0,0.5,-0.5,0.0,9.0,-2.5,1.0,0.0,491.0,-5.0,-1.0,4.0,2.0,-878.0,9.184005556884998,-4.0342182728513025,0.0,-408.0,6.0,-1.0,2.0,-38.907674263922495,0.0,1.0,1.0,28.0,10.0,-78.0,0.0,3.0,-4.0,-17.0,5.0,41.0,1.0,0.0,-2.0,0.0,-2.0,4.0,1.0,-44.0,-3.0,1.0,280.0,-11.0,9.0,-3.0,0.0,9.0,2.0,-2.0,3.0,-1.0,-3.0,3.0,0.0,0.0,1.0,-14
8.0,192.16666666666663,1.1666666666666663,175.83333333333337,3.1870533643518417,-3.6571404624724897,-83.33333333333337,-2.4140868864806926,0.0,0.0,8.166666666666664,-1.666666666666667,-11.333333333333332,-1.666666666666667,0.0,-2.166666666666667,-0.5,-6.0,0.0,0.3333333333333333,3.0,-0.1666666666666667,-21.333333333333332,-1.0,-0.1666666666666665,0.0,-491.0,-3.0,11.0,23.0,-5.0,27.0,-134.617052115146,0.0601562663439099,1.0,-229.0,-4.0,-5.0,-1.0,36.8179270834212,0.0,-2.0,-3.0,18.0,19.0,65.0,6.0,-7.0,-11.0,-14.0,-7.0,-347.0,-32.0,-2.0,-2.0,-43.0,-7.0,0.0,1.0,-11.0,8.0,-18.0,-169.0,-5.0,-25.0,0.0,1.0,-6.0,-1.0,-2.0,-9.0,-8.0,-1.0,-15.0,-1.0,0.0,1.0,-2
8.0,-37.66666666666663,0.6666666666666665,-26.66666666666663,-4.213885855448456,-3.5455433744195086,-31.0,-7.545183194557234,0.3333333333333333,0.3333333333333333,1.6666666666666714,0.333333333333333,-2.333333333333332,1.6666666666666663,0.0,4.0,1.0,16.333333333333332,4.666666666666667,0.3333333333333333,-1.0,1.0000000000000002,-22.666666666666664,-2.0,1.3333333333333333,0.0,-148.0,4.0,-4.0,21.0,11.0,320.0,-3.745266232023596,-2.3608711514998513,1.0,454.0,4.0,-1.0,-2.0,26.6075078861292,0.0,-8.0,0.0,-24.0,6.0,34.0,11.0,4.0,2.0,-18.0,2.0,45.0,1.0,1.0,-1.0,-40.0,0.0,-1.0,0.0,-13.0,6.0,-2.0,25.0,-13.0,-1.0,3.0,0.0,1.0,0.0,-3.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,19
8.0,69.0,-4.166666666666667,166.83333333333331,10.298443223687036,-9.21355465366438,83.66666666666666,0.8321493779023552,-0.6666666666666667,-0.1666666666666666,-9.166666666666664,-0.3333333333333335,22.0,-0.5,1.3333333333333333,0.8333333333333335,1.5,25.666666666666664,0.0,1.0,-0.666666666666667,0.1666666666666666,11.666666666666666,0.0,0.3333333333333332,0.0,-535.0,-10.0,-5.0,32.0,2.0,-977.0,-90.6192007518725,-4.1790763909069,-2.0,107.0,-2.0,-1.0,-3.0,0.6645068791602,0.0,-4.0,0.0,12.0,-84.0,50.0,2.0,-1.0,-6.0,0.0,8.0,205.0,13.0,1.0,2.0,0.0,-1.0,-2.0,0.0,-22.0,2.0,0.0,7.0,-6.0,13.0,0.0,0.0,1.0,0.0,6.0,2.0,3.0,0.0,-11.0,1.0,0.0,1.0,14
8.0,-34.33333333333337,1.3333333333333337,90.66666666666669,-22.093146854112153,-15.513542620548955,-3.666666666666657,0.6316823595258019,0.3333333333333333,0.3333333333333333,7.333333333333329,-6.0,1.333333333333334,0.0,-0.3333333333333333,-5.333333333333334,0.3333333333333333,-2.333333333333333,0.0,-0.3333333333333333,-1.6666666666666663,-1.0000000000000002,-11.999999999999998,-1.6666666666666667,-1.6666666666666667,0.0,-251.0,-17.0,4.0,-12.0,-1.0,-1180.0,-37.1036402864559,-3.370175560581227,-1.0,147.0,9.0,-2.0,-2.0,3.875139431253501,-2.0,3.0,1.0,59.0,-29.0,-27.0,1.0,3.0,17.0,-8.0,2.0,16.0,-11.0,1.0,0.0,-8.0,-4.0,1.0,0.0,-4.0,-10.0,5.0,66.0,7.0,1.0,0.0,0.0,-5.0,0.0,1.0,8.0,-4.0,-2.0,-3.0,-1.0,1.0,0.0,-6
8.0,386.0,-0.6666666666666665,380.6666666666667,26.114850726097263,1.6239049413017028,184.33333333333337,4.617088816148871,0.0,0.0,44.33333333333333,-1.6666666666666667,18.333333333333332,2.0,1.3333333333333333,4.666666666666667,1.6666666666666667,42.0,0.0,0.3333333333333332,10.333333333333332,2.0,7.333333333333334,3.0,4.0,0.0,4984.0,33.0,-6.0,22.0,-6.0,3647.0,269.2827282303336,11.66198990426935,-2.0,1954.0,16.0,1.0,1.0,18.29416153200392,0.0,1.0,2.0,683.0,64.0,202.0,67.0,16.0,29.0,63.0,22.0,165.0,110.0,-2.0,0.0,0.0,9.0,13.0,4.0,123.0,62.0,29.0,89.0,60.0,58.0,2.0,-2.0,53.0,0.0,10.0,27.0,16.0,1.0,53.0,0.0,0.0,2.0,7
8.0,49.16666666666674,1.166666666666667,65.83333333333326,1.572971731424242,3.1058112523084285,273.66666666666674,8.450404742272589,0.0,0.0,24.16666666666667,6.333333333333334,32.666666666666664,7.333333333333334,1.0,8.833333333333334,1.5,12.0,0.0,0.3333333333333332,3.0,1.8333333333333337,46.666666666666664,4.0,2.833333333333333,0.0,4514.0,31.0,-4.0,5.0,13.0,4027.0,212.6666579230434,-1.3973839854311398,-1.0,2182.0,21.0,13.0,4.0,-58.6013207460375,0.0,6.0,6.0,633.0,43.0,169.0,66.0,24.0,59.0,113.0,25.0,748.0,128.0,5.0,4.0,86.0,19.0,10.0,-1.0,118.0,49.0,63.0,627.0,45.0,65.0,3.0,-1.0,62.0,2.0,12.0,20.0,20.0,3.0,63.0,4.0,0.0,-1.0,2
8.0,136.0,8.666666666666668,-7.333333333333314,-17.160796790270037,15.50660464351337,-23.666666666666657,-1.639781529675204,1.6666666666666667,0.6666666666666667,56.666666666666664,3.3333333333333335,-12.0,4.0,-1.3333333333333333,1.6666666666666663,-1.0,-17.666666666666664,0.0,-1.0,6.666666666666667,0.3333333333333333,-10.666666666666666,1.0,0.6666666666666667,0.0,4296.0,33.0,19.0,-8.0,2.0,5632.0,113.6505960257435,3.67712795512956,4.0,1447.0,15.0,9.0,7.0,-39.9112401759973,0.0,12.0,0.0,621.0,187.0,235.0,62.0,13.0,37.0,73.0,-3.0,-195.0,43.0,-1.0,-2.0,0.0,14.0,11.0,0.0,136.0,62.0,27.0,148.0,40.0,3.0,4.0,1.0,52.0,0.0,-1.0,3.0,0.0,2.0,44.0,0.0,0.0,-1.0,-14
8.0,305.66666666666663,1.666666666666667,294.66666666666663,4.637393226441136,4.3649862659823375,163.0,7.712555674404874,-0.3333333333333333,-0.3333333333333333,39.99999999999999,2.0000000000000004,18.666666666666664,1.666666666666667,1.3333333333333333,-1.0,-0.3333333333333333,-11.333333333333332,-4.666666666666667,0.3333333333333332,7.666666666666667,0.333333333333333,57.33333333333333,4.0,0.0,0.0,3940.0,20.0,25.0,12.0,-8.0,4564.0,-46.12948908047431,2.013670471761352,-1.0,934.0,0.0,6.0,5.0,-82.75549455195889,1.0,18.0,0.0,668.0,52.0,240.0,57.0,5.0,28.0,107.0,7.0,54.0,56.0,0.0,3.0,80.0,13.0,7.0,2.0,150.0,45.0,39.0,246.0,53.0,22.0,-1.0,0.0,53.0,0.0,9.0,8.0,6.0,-2.0,20.0,3.0,0.0,0.0,-19
8.0,-29.16666666666669,0.5,83.16666666666669,-15.599598654752132,-6.847254946887207,4.0,-3.650783328186084,-1.0,-0.5,-2.8333333333333357,-0.1666666666666667,5.166666666666666,-0.666666666666667,0.5,3.833333333333333,0.8333333333333333,-12.5,0.0,0.8333333333333333,1.333333333333333,2.6666666666666665,29.0,-0.5,1.6666666666666663,0.0,-405.0,2.0,0.0,7.0,-1.0,589.0,-45.3617687610604,-0.91146165275776,1.0,-113.0,-8.0,-1.0,0.0,-72.06795600594923,0.0,-1.0,-2.0,-68.0,7.0,35.0,0.0,-9.0,-6.0,5.0,-6.0,8.0,-31.0,-1.0,1.0,1.0,-7.0,0.0,-1.0,-5.0,-19.0,5.0,154.0,-11.0,1.0,0.0,1.0,0.0,0.0,-2.0,8.0,-7.0,1.0,-13.0,2.0,0.0,0.0,-10
8.0,504.66666666666663,0.3333333333333332,367.0,32.83823596937819,18.634789592466948,125.66666666666669,3.342121009757447,-0.3333333333333333,-0.3333333333333333,46.0,-5.666666666666667,27.66666666666667,-2.666666666666666,-1.3333333333333337,3.666666666666667,3.0,37.66666666666667,19.333333333333332,-0.3333333333333334,1.666666666666667,1.3333333333333333,10.0,1.6666666666666663,3.0,0.0,6152.0,48.0,6.0,23.0,9.0,6564.0,306.010882534197,7.7017824008612195,4.0,1761.0,20.0,0.0,2.0,-4.327838766047805,0.0,1.0,2.0,670.0,87.0,105.0,54.0,2.0,56.0,115.0,6.0,-47.0,52.0,-1.0,4.0,0.0,4.0,3.0,-2.0,92.0,41.0,40.0,313.0,24.0,45.0,2.0,0.0,68.0,0.0,26.0,9.0,9.0,0.0,61.0,4.0,0.0,-1.0,19
