,Week,LastYrTotalYds,LastYrTotalPlays,LastYrY/P,LastYrTO,LastYr1stDs,LastYrPCmp,LastYrPAtt,LastYrPYDs,LastYrPTD,LastYrPInt,LastYrPNY/A,LastYrPFD,LastYrRAtt,LastYrRYDs,LastYrRTDs,LastYrRY/A,LastYrR1stD,LastYrPen,LastYrSc%,LastYrTO%,LastYrAvgPly,LastYrAvgDrYds,LastYrAvgDrPts,LastYrOppTotalYds,LastYrOppTotalPlays,LastYrOppY/P,LastYrOppTO,LastYrOpp1stDs,LastYrOppPCmp,LastYrOppPAtt,LastYrOppPYDs,LastYrOppPTD,LastYrOppPInt,LastYrOppPNY/A,LastYrOppPFD,LastYrOppRAtt,LastYrOppRYDs,LastYrOppRTDs,LastYrOppRY/A,LastYrOppR1stD,LastYrOppPen,LastYrOppSc%,LastYrOppTO%,LastYrOppAvgPly,LastYrOppAvgDrYds,LastYrOppAvgDrPts,MA3Off1stD,MA3OffTotYds,MA3OffPYDS,MA3OffRYDS,MA3OffTOs,MA3Def1stD,MA3DefTotYds,MA3DefPYDS,MA3DefRYDS,MA3DefTOs,OppMA3Off1stD,OppMA3OffTotYds,OppMA3OffPYDS,OppMA3OffRYDS,OppMA3OffTOs,OppMA3Def1stD,OppMA3DefTotYds,OppMA3DefPYDS,OppMA3DefRYDS,OppMA3DefTOs,score_diff
0,15,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,27.333333333333332,463.3333333333333,235.66666666666666,227.66666666666666,0.3333333333333333,16.0,285.0,179.66666666666666,105.33333333333333,1.0,9.666666666666666,233.66666666666666,139.66666666666666,94.0,1.3333333333333333,14.333333333333334,274.3333333333333,163.33333333333334,111.0,0.0,5
0,16,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,5967,1082,5.5,34,327,364,612,4049,24,26,6.2,191,429,1918,13,4.5,99,121,32.5,16.7,5.5,29.3,1.70,24.333333333333332,437.0,293.0,144.0,1.0,14.666666666666666,253.66666666666666,131.33333333333334,122.33333333333333,0.6666666666666666,22.666666666666668,395.3333333333333,228.33333333333334,167.0,2.0,20.0,379.6666666666667,242.33333333333334,137.33333333333334,3.3333333333333335,-6
0,17,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,5410,1064,5.1,25,304,369,592,3821,20,18,6.0,185,426,1589,12,3.7,84,89,32.3,12.8,5.7,27.8,1.63,24.0,433.3333333333333,282.6666666666667,150.66666666666666,2.3333333333333335,19.333333333333332,323.6666666666667,192.0,131.66666666666666,1.0,10.333333333333334,197.33333333333334,102.0,95.33333333333333,0.6666666666666666,12.0,189.66666666666666,71.33333333333333,118.33333333333333,0.6666666666666666,-10
0,18,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,6032,1137,5.3,22,365,402,611,3839,27,15,6.0,216,492,2193,15,4.5,126,107,41.3,12.0,6.4,32.8,2.15,18.666666666666668,392.0,303.3333333333333,88.66666666666667,2.6666666666666665,19.666666666666668,326.6666666666667,193.0,133.66666666666666,1.0,22.666666666666668,375.6666666666667,218.66666666666666,157.0,1.0,19.0,330.6666666666667,207.33333333333334,123.33333333333333,1.0,6
0,20,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,6032,1137,5.3,22,365,402,611,3839,27,15,6.0,216,492,2193,15,4.5,126,107,41.3,12.0,6.4,32.8,2.15,11.333333333333334,218.33333333333334,151.0,67.33333333333333,0.6666666666666666,12.333333333333334,199.0,113.0,86.0,0.3333333333333333,14.666666666666666,226.0,110.66666666666667,115.33333333333333,0.3333333333333333,12.333333333333334,198.0,110.33333333333333,87.66666666666667,0.6666666666666666,31
0,22,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,6272,1060,5.9,29,363,401,610,4273,27,15,6.7,209,419,1999,15,4.8,121,116,37.3,16.0,6.4,37.0,2.14,17.0,228.33333333333334,89.66666666666667,138.66666666666666,0.0,8.0,130.33333333333334,64.0,66.33333333333333,1.3333333333333333,15.333333333333334,239.66666666666666,177.66666666666666,62.0,0.3333333333333333,12.666666666666666,219.33333333333334,147.66666666666666,71.66666666666667,1.3333333333333333,-3
0,1,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,5579,1037,5.4,26,337,379,603,3724,31,18,5.8,194,395,1855,13,4.7,120,88,36.6,14.0,6.1,32.1,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0,3,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,6456,1092,5.9,19,372,359,544,4160,31,11,7.2,211,518,2296,19,4.4,135,87,47.8,10.6,6.3,35.7,2.54,19.5,329.5,235.5,94.0,1.5,23.0,412.0,275.0,137.0,1.5,20.0,405.5,219.5,186.0,0.5,24.0,425.5,273.5,152.0,0.5,4
0,4,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,5410,1064,5.1,25,304,369,592,3821,20,18,6.0,185,426,1589,12,3.7,84,89,32.3,12.8,5.7,27.8,1.63,23.0,344.0,240.33333333333334,103.66666666666667,1.3333333333333333,23.0,413.3333333333333,275.6666666666667,137.66666666666666,1.3333333333333333,18.333333333333332,373.0,261.3333333333333,111.66666666666667,3.0,17.0,323.0,183.66666666666666,139.33333333333334,1.0,3
0,5,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,24.333333333333332,327.0,238.33333333333334,88.66666666666667,1.6666666666666667,22.333333333333332,413.3333333333333,275.6666666666667,137.66666666666666,1.3333333333333333,14.666666666666666,298.3333333333333,95.0,203.33333333333334,2.0,21.333333333333332,358.6666666666667,173.0,185.66666666666666,1.6666666666666667,7
0,6,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,5738,1081,5.3,26,337,373,608,3871,23,14,5.9,199,425,1867,16,4.4,106,109,36.3,13.0,5.8,29.7,1.90,27.333333333333332,382.0,275.0,107.0,1.0,18.666666666666668,341.6666666666667,232.33333333333334,109.33333333333333,1.3333333333333333,18.0,295.0,207.33333333333334,87.66666666666667,1.3333333333333333,22.666666666666668,396.6666666666667,291.0,105.66666666666667,0.3333333333333333,8
0,8,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,5597,1028,5.4,27,336,367,561,3645,30,13,6.1,192,426,1952,10,4.6,109,100,35.6,15.3,6.0,31.5,1.97,13.333333333333334,221.0,156.0,65.0,0.3333333333333333,12.333333333333334,243.0,192.66666666666666,50.333333333333336,1.3333333333333333,19.666666666666668,334.6666666666667,199.66666666666666,135.0,1.0,22.666666666666668,382.3333333333333,262.3333333333333,120.0,1.3333333333333333,8
0,9,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,6108,1065,5.7,19,346,400,597,4333,34,11,6.8,220,430,1775,14,4.1,101,96,42.4,10.7,6.2,34.4,2.36,12.0,205.0,121.33333333333333,83.66666666666667,0.3333333333333333,16.0,277.6666666666667,227.33333333333334,50.333333333333336,2.0,18.666666666666668,313.3333333333333,183.33333333333334,130.0,0.6666666666666666,17.0,315.6666666666667,179.0,136.66666666666666,1.6666666666666667,3
0,11,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,5967,1082,5.5,34,327,364,612,4049,24,26,6.2,191,429,1918,13,4.5,99,121,32.5,16.7,5.5,29.3,1.70,22.0,387.6666666666667,262.3333333333333,125.33333333333333,1.3333333333333333,24.0,374.6666666666667,244.66666666666666,130.0,2.6666666666666665,16.0,287.6666666666667,168.0,119.66666666666667,1.0,14.0,262.0,113.0,149.0,1.0,-37
0,12,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,5284,1038,5.1,30,308,319,538,3181,21,23,5.5,176,464,2103,9,4.5,111,100,29.4,16.9,6.1,29.9,1.56,19.0,321.6666666666667,229.66666666666666,92.0,1.3333333333333333,23.333333333333332,402.3333333333333,248.0,154.33333333333334,1.6666666666666667,8.0,166.66666666666666,110.33333333333333,56.333333333333336,0.3333333333333333,4.666666666666667,74.66666666666667,29.0,45.666666666666664,0.3333333333333333,7
0,13,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,21.0,340.6666666666667,248.33333333333334,92.33333333333333,1.3333333333333333,23.0,451.0,327.3333333333333,123.66666666666667,1.3333333333333333,9.333333333333334,189.66666666666666,117.33333333333333,72.33333333333333,0.0,9.0,196.33333333333334,121.0,75.33333333333333,0.3333333333333333,5
0,14,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,6456,1092,5.9,19,372,359,544,4160,31,11,7.2,211,518,2296,19,4.4,135,87,47.8,10.6,6.3,35.7,2.54,20.0,276.0,190.0,86.0,0.6666666666666666,21.0,451.0,345.6666666666667,105.33333333333333,0.6666666666666666,25.333333333333332,362.6666666666667,244.0,118.66666666666667,0.6666666666666666,22.333333333333332,360.0,244.0,116.0,1.6666666666666667,-11
0,15,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,5834,1050,5.6,33,334,390,597,3980,32,19,6.3,213,420,1854,10,4.4,101,109,35.4,17.1,6.0,32.1,1.99,22.333333333333332,353.6666666666667,284.6666666666667,69.0,1.0,21.0,453.0,353.3333333333333,99.66666666666667,0.6666666666666666,12.333333333333334,199.66666666666666,127.66666666666667,72.0,2.3333333333333335,15.0,236.0,105.33333333333333,130.66666666666666,0.3333333333333333,3
0,16,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,6032,1137,5.3,22,365,402,611,3839,27,15,6.0,216,492,2193,15,4.5,126,107,41.3,12.0,6.4,32.8,2.15,25.333333333333332,407.0,326.3333333333333,80.66666666666667,1.6666666666666667,22.0,430.3333333333333,288.6666666666667,141.66666666666666,1.0,19.0,302.6666666666667,174.33333333333334,128.33333333333334,0.6666666666666666,24.0,411.6666666666667,219.33333333333334,192.33333333333334,1.0,3
0,17,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,5579,1037,5.4,26,337,379,603,3724,31,18,5.8,194,395,1855,13,4.7,120,88,36.6,14.0,6.1,32.1,2.12,26.0,429.0,363.3333333333333,65.66666666666667,1.6666666666666667,22.0,416.6666666666667,273.0,143.66666666666666,1.0,14.666666666666666,215.33333333333334,143.0,72.33333333333333,1.0,9.333333333333334,177.33333333333334,126.0,51.333333333333336,1.6666666666666667,-24
0,18,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,24.333333333333332,405.6666666666667,313.3333333333333,92.33333333333333,2.3333333333333335,21.0,367.0,213.66666666666666,153.33333333333334,1.0,11.666666666666666,229.0,83.33333333333333,145.66666666666666,1.6666666666666667,22.0,450.3333333333333,240.0,210.33333333333334,2.0,16
0,19,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,6032,1137,5.3,22,365,402,611,3839,27,15,6.0,216,492,2193,15,4.5,126,107,41.3,12.0,6.4,32.8,2.15,15.333333333333334,276.0,195.0,81.0,2.0,11.0,191.33333333333334,97.66666666666667,93.66666666666667,0.6666666666666666,14.666666666666666,226.0,110.66666666666667,115.33333333333333,0.3333333333333333,12.333333333333334,198.0,110.33333333333333,87.66666666666667,0.6666666666666666,-7
0,2,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,5579,1037,5.4,26,337,379,603,3724,31,18,5.8,194,395,1855,13,4.7,120,88,36.6,14.0,6.1,32.1,2.12,15,204,105,99,1,17,331,155,176,2,21,338,227,111,2,19,395,269,126,0.0,-17
0,3,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,6535,1101,5.9,25,382,363,546,4117,27,17,7.1,218,523,2418,25,4.6,135,89,42.9,12.2,6.0,34.4,2.41,13.0,216.0,76.5,139.5,1.0,21.5,372.5,183.0,189.5,1.5,17.5,266.5,188.0,78.5,0.5,26.5,433.5,270.5,163.0,1.5,3
0,4,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,6032,1137,5.3,22,365,402,611,3839,27,15,6.0,216,492,2193,15,4.5,126,107,41.3,12.0,6.4,32.8,2.15,14.333333333333334,265.0,78.33333333333333,186.66666666666666,1.3333333333333333,20.0,358.0,201.0,157.0,1.6666666666666667,19.666666666666668,331.6666666666667,162.33333333333334,169.33333333333334,1.0,20.0,341.6666666666667,203.33333333333334,138.33333333333334,1.0,-8
0,6,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,6108,1065,5.7,19,346,400,597,4333,34,11,6.8,220,430,1775,14,4.1,101,96,42.4,10.7,6.2,34.4,2.36,15.666666666666666,312.6666666666667,143.33333333333334,169.33333333333334,2.0,22.333333333333332,363.6666666666667,206.66666666666666,157.0,1.6666666666666667,18.0,307.3333333333333,216.66666666666666,90.66666666666667,1.3333333333333333,17.0,306.6666666666667,227.0,79.66666666666667,0.0,-5
0,7,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,5284,1038,5.1,30,308,319,538,3181,21,23,5.5,176,464,2103,9,4.5,111,100,29.4,16.9,6.1,29.9,1.56,16.666666666666668,322.0,167.33333333333334,154.66666666666666,2.0,21.333333333333332,325.3333333333333,156.33333333333334,169.0,1.0,19.666666666666668,344.6666666666667,197.66666666666666,147.0,1.0,19.0,361.0,237.66666666666666,123.33333333333333,2.6666666666666665,19
0,8,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,5967,1082,5.5,34,327,364,612,4049,24,26,6.2,191,429,1918,13,4.5,99,121,32.5,16.7,5.5,29.3,1.70,19.333333333333332,350.6666666666667,164.66666666666666,186.0,1.3333333333333333,18.333333333333332,301.0,196.0,105.0,1.6666666666666667,17.333333333333332,294.6666666666667,149.33333333333334,145.33333333333334,1.3333333333333333,18.0,301.0,204.0,97.0,2.6666666666666665,-20
0,9,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,5738,1081,5.3,26,337,373,608,3871,23,14,5.9,199,425,1867,16,4.4,106,109,36.3,13.0,5.8,29.7,1.90,22.0,384.0,144.0,240.0,1.3333333333333333,16.666666666666668,305.3333333333333,172.66666666666666,132.66666666666666,1.6666666666666667,22.333333333333332,435.3333333333333,338.3333333333333,97.0,1.3333333333333333,17.333333333333332,322.6666666666667,237.66666666666666,85.0,1.0,-3
0,10,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,6456,1092,5.9,19,372,359,544,4160,31,11,7.2,211,518,2296,19,4.4,135,87,47.8,10.6,6.3,35.7,2.54,23.0,376.3333333333333,131.33333333333334,245.0,0.6666666666666666,19.0,360.3333333333333,244.66666666666666,115.66666666666667,1.6666666666666667,19.666666666666668,319.6666666666667,214.33333333333334,105.33333333333333,2.0,22.333333333333332,398.3333333333333,281.0,117.33333333333333,1.6666666666666667,-1
0,11,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,6194,1114,5.6,20,383,391,577,3952,31,12,6.6,214,519,2242,19,4.3,143,118,44.7,11.2,6.7,36.3,2.52,21.333333333333332,382.3333333333333,132.33333333333334,250.0,0.6666666666666666,23.333333333333332,381.3333333333333,257.3333333333333,124.0,0.3333333333333333,20.0,337.3333333333333,168.66666666666666,168.66666666666666,1.6666666666666667,20.0,382.3333333333333,218.33333333333334,164.0,1.0,-3
0,12,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,20.666666666666668,354.6666666666667,131.33333333333334,223.33333333333334,0.6666666666666666,21.333333333333332,327.3333333333333,220.33333333333334,107.0,0.6666666666666666,9.0,137.66666666666666,60.0,77.66666666666667,0.3333333333333333,10.666666666666666,204.66666666666666,127.0,77.66666666666667,0.6666666666666666,-21
0,13,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,5579,1037,5.4,26,337,379,603,3724,31,18,5.8,194,395,1855,13,4.7,120,88,36.6,14.0,6.1,32.1,2.12,17.666666666666668,329.3333333333333,147.66666666666666,181.66666666666666,1.0,21.666666666666668,356.3333333333333,222.33333333333334,134.0,0.6666666666666666,18.0,342.6666666666667,219.66666666666666,123.0,1.3333333333333333,24.666666666666668,443.0,239.66666666666666,203.33333333333334,1.3333333333333333,-9
0,17,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,6456,1092,5.9,19,372,359,544,4160,31,11,7.2,211,518,2296,19,4.4,135,87,47.8,10.6,6.3,35.7,2.54,8.666666666666666,152.33333333333334,73.33333333333333,79.0,1.0,13.333333333333334,282.3333333333333,160.33333333333334,122.0,2.0,20.666666666666668,401.3333333333333,306.0,95.33333333333333,0.3333333333333333,23.666666666666668,441.0,310.3333333333333,130.66666666666666,1.0,-31
0,1,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,6178,1033,6.0,15,340,397,621,4742,31,9,7.2,232,378,1436,13,3.8,81,98,34.2,7.9,5.6,32.4,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-15
0,2,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,5296,1056,5.0,19,327,367,576,3439,29,13,5.6,184,437,1857,13,4.2,108,98,37.4,9.9,6.0,28.9,2.04,24,380,297,83,2,13,274,211,63,1,23,355,138,217,0.0,15,261,207,54,1,1
0,3,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,5964,1075,5.5,21,339,420,626,4222,26,13,6.3,213,407,1742,15,4.3,107,116,33.9,11.1,5.9,31.5,1.88,22.0,391.0,303.0,88.0,1.5,21.0,339.5,216.0,123.5,1.0,25.5,343.0,232.0,111.0,2.5,16.0,302.0,211.0,91.0,0.5,-15
0,4,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,6139,1116,5.5,22,354,355,563,3656,24,13,5.9,186,498,2483,17,5.0,144,123,38.7,10.8,5.9,31.6,2.01,21.0,370.0,286.0,84.0,2.3333333333333335,20.666666666666668,336.3333333333333,231.0,105.33333333333333,1.0,16.333333333333332,272.6666666666667,182.66666666666666,90.0,1.0,24.0,394.6666666666667,252.0,142.66666666666666,2.0,4
0,5,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,5738,1081,5.3,26,337,373,608,3871,23,14,5.9,199,425,1867,16,4.4,106,109,36.3,13.0,5.8,29.7,1.90,19.333333333333332,359.3333333333333,270.3333333333333,89.0,2.3333333333333335,23.0,344.0,220.0,124.0,2.0,20.666666666666668,379.0,308.3333333333333,70.66666666666667,1.3333333333333333,23.333333333333332,447.0,334.6666666666667,112.33333333333333,0.3333333333333333,23
0,6,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,5579,1037,5.4,26,337,379,603,3724,31,18,5.8,194,395,1855,13,4.7,120,88,36.6,14.0,6.1,32.1,2.12,19.666666666666668,332.6666666666667,229.66666666666666,103.0,2.0,19.666666666666668,307.3333333333333,199.0,108.33333333333333,2.3333333333333335,20.0,353.0,233.0,120.0,1.3333333333333333,20.0,298.0,189.33333333333334,108.66666666666667,1.0,17
0,7,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,5544,1039,5.3,19,312,341,562,3652,22,13,6.1,192,441,1892,9,4.3,99,104,32.7,10.7,6.4,33.0,1.72,18.0,316.0,178.66666666666666,137.33333333333334,0.6666666666666666,18.0,290.0,184.66666666666666,105.33333333333333,2.3333333333333335,14.333333333333334,310.6666666666667,208.0,102.66666666666667,1.3333333333333333,22.666666666666668,329.3333333333333,199.0,130.33333333333334,1.0,7
0,8,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,5284,1038,5.1,30,308,319,538,3181,21,23,5.5,176,464,2103,9,4.5,111,100,29.4,16.9,6.1,29.9,1.56,15.0,286.6666666666667,130.33333333333334,156.33333333333334,0.0,18.333333333333332,299.0,198.33333333333334,100.66666666666667,1.3333333333333333,18.0,341.0,226.33333333333334,114.66666666666667,2.0,19.0,343.3333333333333,205.33333333333334,138.0,2.3333333333333335,-5
0,11,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,5284,1038,5.1,30,308,319,538,3181,21,23,5.5,176,464,2103,9,4.5,111,100,29.4,16.9,6.1,29.9,1.56,12.666666666666666,232.33333333333334,157.33333333333334,75.0,1.3333333333333333,12.666666666666666,201.66666666666666,114.66666666666667,87.0,1.0,10.0,163.66666666666666,98.0,65.66666666666667,0.6666666666666666,8.333333333333334,169.33333333333334,126.33333333333333,43.0,1.3333333333333333,-7
0,15,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,6456,1092,5.9,19,372,359,544,4160,31,11,7.2,211,518,2296,19,4.4,135,87,47.8,10.6,6.3,35.7,2.54,21.333333333333332,420.3333333333333,302.3333333333333,118.0,1.3333333333333333,16.333333333333332,270.3333333333333,151.33333333333334,119.0,0.3333333333333333,25.333333333333332,409.0,299.0,110.0,0.6666666666666666,21.666666666666668,361.0,267.3333333333333,93.66666666666667,1.3333333333333333,-3
0,16,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,6002,1068,5.6,9,351,377,543,3875,24,7,6.7,198,493,2127,22,4.3,124,104,45.3,5.2,6.4,34.9,2.43,20.0,377.3333333333333,295.3333333333333,82.0,1.6666666666666667,17.333333333333332,292.6666666666667,180.33333333333334,112.33333333333333,0.0,20.666666666666668,399.0,283.3333333333333,115.66666666666667,1.3333333333333333,25.666666666666668,399.3333333333333,269.0,130.33333333333334,2.0,-16
0,17,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,6445,1201,5.4,18,400,443,658,4513,24,11,6.5,240,509,1932,16,3.8,124,96,35.4,8.5,6.5,34.1,1.91,15.666666666666666,291.0,227.0,64.0,1.6666666666666667,16.666666666666668,318.6666666666667,200.0,118.66666666666667,0.3333333333333333,17.0,299.0,216.0,83.0,1.3333333333333333,17.666666666666668,335.3333333333333,178.66666666666666,156.66666666666666,0.0,-17
0,18,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,5738,1081,5.3,26,337,373,608,3871,23,14,5.9,199,425,1867,16,4.4,106,109,36.3,13.0,5.8,29.7,1.90,16.0,281.0,217.33333333333334,63.666666666666664,2.0,18.666666666666668,356.6666666666667,206.0,150.66666666666666,0.3333333333333333,18.666666666666668,371.3333333333333,252.66666666666666,118.66666666666667,2.0,20.0,332.0,230.33333333333334,101.66666666666667,0.6666666666666666,-5
0,1,6032,1137,5.3,22,365,402,611,3839,27,15,6.0,216,492,2193,15,4.5,126,107,41.3,12.0,6.4,32.8,2.15,5607,1039,5.4,22,331,395,628,4169,24,16,6.2,204,368,1438,14,3.9,90,118,37.1,10.8,5.8,30.1,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,2,6032,1137,5.3,22,365,402,611,3839,27,15,6.0,216,492,2193,15,4.5,126,107,41.3,12.0,6.4,32.8,2.15,5201,1028,5.1,16,311,337,515,3266,26,9,5.9,170,474,1935,16,4.1,112,108,37.6,8.1,5.4,26.1,1.98,19,394,156,238,2,19,359,266,93,1,15,261,207,54,1,23,355,138,217,0.0,3
0,3,6032,1137,5.3,22,365,402,611,3839,27,15,6.0,216,492,2193,15,4.5,126,107,41.3,12.0,6.4,32.8,2.15,5967,1082,5.5,34,327,364,612,4049,24,26,6.2,191,429,1918,13,4.5,99,121,32.5,16.7,5.5,29.3,1.70,18.5,329.5,159.0,170.5,1.0,18.5,317.0,197.5,119.5,1.5,15.5,290.5,201.5,89.0,1.0,18.5,300.5,180.0,120.5,0.5,-7
0,5,6032,1137,5.3,22,365,402,611,3839,27,15,6.0,216,492,2193,15,4.5,126,107,41.3,12.0,6.4,32.8,2.15,5579,1037,5.4,26,337,379,603,3724,31,18,5.8,194,395,1855,13,4.7,120,88,36.6,14.0,6.1,32.1,2.12,20.333333333333332,311.3333333333333,134.0,177.33333333333334,1.0,19.0,323.3333333333333,166.33333333333334,157.0,1.6666666666666667,21.333333333333332,390.6666666666667,234.33333333333334,156.33333333333334,1.6666666666666667,15.666666666666666,261.3333333333333,134.33333333333334,127.0,1.3333333333333333,5
